City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Aquiraz,BR,2021-09-10 03:54:49,-3.9014,-38.3911,79.18,84,23,11.27
292,Kovylkino,RU,2021-09-10 03:54:49,54.0388,43.9139,55.83,90,74,10.33
293,Likasi,CD,2021-09-10 03:54:50,-10.9814,26.7333,60.4,43,2,5.48
294,Olafsvik,IS,2021-09-10 03:50:53,64.8945,-23.7142,50.72,84,100,15.3
295,Aasiaat,GL,2021-09-10 03:54:50,68.7098,-52.8699,27.59,84,25,7.43
296,Pangoa,PE,2021-09-10 03:54:50,-12.1167,-73.0,67.1,99,98,3.29
297,Challans,FR,2021-09-10 03:54:51,46.8436,-1.8749,66.4,93,5,9.84
298,Venice,US,2021-09-10 03:54:51,27.0998,-82.4543,82.98,87,20,3.0
299,Neftcala,AZ,2021-09-10 03:54:51,39.3742,49.2472,71.55,57,100,10.65
300,Centralia,US,2021-09-10 03:54:52,46.7162,-122.9543,68.45,83,1,0.0
301,Petawawa,CA,2021-09-10 03:54:52,45.9001,-77.3328,56.79,82,75,4.61
302,Mus,TR,2021-09-10 03:54:52,39.0,41.75,61.83,53,0,5.41
303,Chibombo,ZM,2021-09-10 03:54:52,-14.6569,28.0706,63.68,54,0,10.2
304,Urubamba,PE,2021-09-10 03:54:53,-13.3047,-72.1158,59.9,83,93,4.92
305,Hofn,IS,2021-09-10 03:50:54,64.2539,-15.2082,49.21,47,18,4.29
306,Bani,DO,2021-09-10 03:54:53,18.2833,-70.3333,78.03,85,73,6.29
307,Don Benito,ES,2021-09-10 03:54:53,38.9563,-5.8616,64.92,82,55,6.44
308,Krasne,UA,2021-09-10 03:54:53,49.9145,24.6134,45.75,51,60,4.27
309,Itarema,BR,2021-09-10 03:50:54,-2.9248,-39.9167,77.38,81,35,14.94
310,Ilulissat,GL,2021-09-10 03:50:55,69.2167,-51.1,22.93,92,33,5.93
311,Esik,KZ,2021-09-10 03:54:54,43.3552,77.4525,56.62,61,56,7.34
312,Pieve Di Soligo,IT,2021-09-10 03:54:54,45.9025,12.1772,61.79,73,1,4.74
313,Bama,NG,2021-09-10 03:54:54,11.5221,13.6856,74.08,88,100,6.67
314,Manica,FR,2021-09-10 03:54:55,49.0,-1.1667,60.21,98,53,5.44
315,Sheoganj,IN,2021-09-10 03:54:55,25.15,73.0667,81.5,76,100,7.7
316,Baherden,TM,2021-09-10 03:54:56,38.4362,57.4316,72.3,17,0,5.88
317,Azare,NG,2021-09-10 03:54:56,11.6765,10.1948,74.14,84,98,5.95
318,Carhuamayo,PE,2021-09-10 03:54:56,-10.9167,-76.0333,34.88,94,100,1.72
319,Sambava,MG,2021-09-10 03:54:56,-14.2667,50.1667,69.64,80,83,9.53
320,Oranjemund,NA,2021-09-10 03:50:57,-28.55,16.4333,53.62,87,50,1.99
321,Trairi,BR,2021-09-10 03:51:10,-3.2778,-39.2689,76.96,81,10,10.0
322,Mohacs,HU,2021-09-10 03:51:58,45.9931,18.6831,54.86,62,56,2.8
323,Ostrovnoy,RU,2021-09-10 03:50:57,68.0531,39.5131,39.34,92,98,18.59
324,Sinnai,IT,2021-09-10 03:54:57,39.3042,9.2036,70.25,88,20,2.3
325,Ikryanoye,RU,2021-09-10 03:54:57,46.0932,47.7308,53.58,53,2,3.6
326,Vetovo,BG,2021-09-10 03:54:57,43.7,26.2667,53.53,80,100,3.4
327,Manavalakurichi,IN,2021-09-10 03:54:58,8.1333,77.3,84.29,69,88,17.4
328,Sistranda,NO,2021-09-10 03:50:57,63.7256,8.834,50.9,74,100,17.38
329,Conde,BR,2021-09-10 03:54:58,-7.2597,-34.9075,71.06,94,20,4.61
330,The Valley,AI,2021-09-10 03:50:58,18.217,-63.0578,84.06,79,52,13.47
331,Cuamba,MZ,2021-09-10 03:54:58,-14.8031,36.5372,63.64,72,5,6.29
332,Den Helder,NL,2021-09-10 03:54:59,52.9599,4.7593,66.18,90,90,3.44
333,Adilcevaz,TR,2021-09-10 03:54:59,38.8039,42.7342,65.25,49,0,4.92
334,Great Yarmouth,GB,2021-09-10 03:54:59,52.6083,1.7305,63.23,91,100,8.84
335,Luena,AO,2021-09-10 03:54:59,-11.7833,19.9167,57.09,28,0,2.86
336,Topchikha,RU,2021-09-10 03:55:00,52.8192,83.1185,57.78,31,86,14.61
337,Camocim,BR,2021-09-10 03:55:00,-2.9022,-40.8411,74.57,89,7,11.12
338,Macae,BR,2021-09-10 03:55:01,-22.3708,-41.7869,73.15,94,90,4.61
339,Novoagansk,RU,2021-09-10 03:50:59,61.9449,76.6625,48.34,57,84,4.94
340,Castres,FR,2021-09-10 03:55:01,43.5833,2.1667,65.59,92,0,3.44
341,Kudahuvadhoo,MV,2021-09-10 03:55:01,2.6708,72.8944,83.48,69,36,11.18
342,Micheweni,TZ,2021-09-10 03:55:02,-4.9667,39.8333,75.13,77,31,8.84
343,Souillac,MU,2021-09-10 03:51:00,-20.5167,57.5167,72.36,94,20,2.3
344,Eyl,SO,2021-09-10 03:55:02,7.9803,49.8164,79.36,62,25,22.62
345,Harper,LR,2021-09-10 03:55:02,4.375,-7.7169,76.71,88,100,10.22
346,San Ignacio,BZ,2021-09-10 03:55:03,17.1561,-89.0714,77.14,94,40,4.61
347,Japaratuba,BR,2021-09-10 03:55:03,-10.5933,-36.9403,74.48,92,28,3.65
348,Salta,AR,2021-09-10 03:50:40,-24.7859,-65.4117,50.29,62,0,4.0
349,Hualmay,PE,2021-09-10 03:55:04,-11.0964,-77.6139,61.66,88,45,7.38
350,Halifax,CA,2021-09-10 03:51:00,44.6453,-63.5724,71.49,94,100,12.66
351,Afsin,TR,2021-09-10 03:55:04,38.2477,36.914,63.3,68,0,2.53
352,Tarrafal,CV,2021-09-10 03:55:04,15.2833,-23.7667,79.59,87,19,8.16
353,Clyde River,CA,2021-09-10 03:51:00,70.4692,-68.5914,31.64,73,97,3.56
354,Iisalmi,FI,2021-09-10 03:55:05,63.5592,27.1907,39.22,88,1,1.57
355,Richards Bay,ZA,2021-09-10 03:51:01,-28.783,32.0377,63.66,78,37,7.74
356,San Pedro,PH,2021-09-10 03:55:05,14.35,121.0167,83.43,84,75,17.27
357,Revelganj,IN,2021-09-10 03:55:06,25.7833,84.6667,85.91,62,29,9.82
358,Carnarvon,AU,2021-09-10 03:51:02,-24.8667,113.6333,71.67,73,41,17.27
359,Wana,PK,2021-09-10 03:55:06,32.2989,69.5725,75.7,68,0,4.25
360,Sao Filipe,CV,2021-09-10 03:51:02,14.8961,-24.4956,78.08,83,14,6.91
361,Nsoko,SZ,2021-09-10 03:51:03,-27.0333,31.95,61.7,76,54,0.54
362,Lokosovo,RU,2021-09-10 03:55:07,61.1333,74.8167,48.34,65,17,6.73
363,Gumdag,TM,2021-09-10 03:55:07,39.2061,54.5906,71.65,19,0,20.69
364,Vredendal,ZA,2021-09-10 03:51:03,-31.6683,18.5012,53.35,85,45,3.15
365,Kuytun,RU,2021-09-10 03:55:07,54.3419,101.5036,41.85,91,100,10.4
366,Kasongo-Lunda,CD,2021-09-10 03:51:04,-6.4667,16.8167,73.6,73,8,0.56
367,Aksarka,RU,2021-09-10 03:51:04,66.5606,67.7975,44.49,62,89,10.13
368,Karasjok,NO,2021-09-10 03:51:04,69.4719,25.5112,42.91,81,94,18.3
369,Ahlat,TR,2021-09-10 03:55:08,38.7518,42.4814,64.45,51,0,2.91
370,Caravelas,BR,2021-09-10 03:51:05,-17.7125,-39.2481,73.13,87,10,9.15
371,Borba,BR,2021-09-10 03:55:08,-4.3878,-59.5939,72.39,96,100,1.23
372,Russkaya Polyana,UA,2021-09-10 03:55:08,49.417,31.9201,55.74,64,17,2.84
373,Kortkeros,RU,2021-09-10 03:55:09,61.8106,51.5806,41.0,83,92,8.63
374,Lopatino,RU,2021-09-10 03:55:09,52.6195,45.8118,56.5,86,64,7.47
375,Butzow,DE,2021-09-10 03:55:09,53.85,11.9833,60.21,82,53,5.86
376,Sosnogorsk,RU,2021-09-10 03:55:10,63.6023,53.8817,39.87,86,100,10.45
377,Kargasok,RU,2021-09-10 03:55:10,59.0556,80.8572,47.77,69,64,11.81
378,Libreville,GA,2021-09-10 03:55:10,0.3925,9.4537,78.82,89,40,5.75
379,Macia,MZ,2021-09-10 03:55:11,-25.0269,33.0989,59.88,90,16,4.68
380,Wad Rawah,SD,2021-09-10 03:55:11,15.1603,33.1397,78.13,71,96,14.34
381,Kangaatsiaq,GL,2021-09-10 03:51:06,68.3065,-53.4641,36.77,66,46,10.98
382,Marica,BR,2021-09-10 03:55:11,-22.9194,-42.8186,71.55,94,90,1.5
383,Castelo Do Piaui,BR,2021-09-10 03:55:12,-5.3222,-41.5525,74.79,47,3,3.24
384,Zilair,RU,2021-09-10 03:55:12,52.2332,57.4392,51.85,95,100,12.88
385,Taoudenni,ML,2021-09-10 03:55:12,22.6783,-3.9836,93.76,14,0,9.46
386,Inirida,CO,2021-09-10 03:55:13,3.8653,-67.9239,74.07,94,66,2.71
387,Agirish,RU,2021-09-10 03:55:13,61.9247,63.0231,46.74,95,100,5.19
388,Staroleushkovskaya,RU,2021-09-10 03:55:13,45.9906,39.7631,59.2,68,0,11.5
389,Opuwo,NA,2021-09-10 03:51:07,-18.0607,13.84,65.48,20,38,5.21
390,Iberia,US,2021-09-10 03:55:13,29.9502,-91.7507,72.05,69,0,8.05
391,Linguere,SN,2021-09-10 03:55:14,15.3953,-15.1193,78.31,85,100,9.82
392,Port Alfred,ZA,2021-09-10 03:51:07,-33.5906,26.891,62.46,72,97,15.01
393,Ribeira Grande,PT,2021-09-10 03:51:07,38.5167,-28.7,71.38,90,15,12.39
394,Bafq,IR,2021-09-10 03:55:14,31.6128,55.4107,78.69,18,0,6.64
395,Mangochi,MW,2021-09-10 03:55:15,-14.4782,35.2645,66.43,71,5,10.71
396,Benguela,AO,2021-09-10 03:55:15,-12.5763,13.4055,69.71,88,23,3.29
397,Korla,CN,2021-09-10 03:55:15,41.7597,86.1469,87.62,13,1,8.63
398,Morant Bay,JM,2021-09-10 03:55:16,17.8815,-76.4093,83.82,84,12,7.16
399,Yangambi,CD,2021-09-10 03:55:16,0.8102,24.4336,68.97,99,100,2.91
400,Waddan,LY,2021-09-10 03:55:16,29.1614,16.139,75.97,49,0,8.75
401,Jiwani,PK,2021-09-10 03:55:17,25.05,61.7417,80.4,87,100,4.59
402,Cap Malheureux,MU,2021-09-10 03:55:17,-19.9842,57.6142,73.47,75,27,5.99
403,Ndjole,GA,2021-09-10 03:55:17,-0.1783,10.7649,74.43,92,95,2.98
404,Presidencia Roque Saenz Pena,AR,2021-09-10 03:55:18,-26.7852,-60.4388,53.35,62,0,4.43
405,Port Blair,IN,2021-09-10 03:51:09,11.6667,92.75,79.68,85,100,24.7
406,Hermanus,ZA,2021-09-10 03:51:10,-34.4187,19.2345,54.9,59,100,9.48
407,Oksfjord,NO,2021-09-10 03:55:18,70.2396,22.3479,47.32,94,100,9.86
408,Chabahar,IR,2021-09-10 03:55:18,25.2919,60.643,81.54,83,99,11.27
409,Khipro,PK,2021-09-10 03:55:19,25.8285,69.3772,89.1,56,100,9.37
410,Mapiripan,CO,2021-09-10 03:55:19,2.8892,-72.1256,73.71,90,26,3.13
411,Parnarama,BR,2021-09-10 03:55:19,-5.6817,-43.0933,75.47,42,13,3.65
412,Senno,RU,2021-09-10 03:55:20,59.5336,33.9167,48.96,99,85,3.4
413,Mazamari,PE,2021-09-10 03:55:20,-11.3258,-74.5308,68.38,95,51,1.68
414,Port Shepstone,ZA,2021-09-10 03:55:20,-30.7414,30.455,64.08,82,10,20.71
415,Paidha,UG,2021-09-10 03:55:21,2.4167,30.9855,60.53,91,74,2.37
416,Soars,RO,2021-09-10 03:55:21,45.9333,24.9167,41.4,61,5,2.42
417,Iskateley,RU,2021-09-10 03:51:12,67.6803,53.1512,41.43,87,85,11.77
418,Port-Gentil,GA,2021-09-10 03:55:22,-0.7193,8.7815,76.6,84,100,13.09
419,Independence,US,2021-09-10 03:55:22,39.0911,-94.4155,71.82,76,1,7.65
420,Nunoa,PE,2021-09-10 03:55:22,-14.48,-70.6411,37.38,98,99,3.74
421,Narsaq,GL,2021-09-10 03:51:13,60.9167,-46.05,44.38,83,100,2.91
422,Asind,IN,2021-09-10 03:55:22,25.7333,74.3333,79.88,81,99,12.33
423,Esil,KZ,2021-09-10 03:55:23,51.9556,66.4042,53.37,61,100,21.97
424,Perivolion,GR,2021-09-10 03:55:23,39.4206,20.0147,61.0,65,5,3.65
425,Lebowakgomo,ZA,2021-09-10 03:55:23,-24.2,29.5,50.9,85,61,5.35
426,Dharmadam,IN,2021-09-10 03:55:24,11.7833,75.4333,81.82,71,24,2.64
427,Ciudad Bolivar,VE,2021-09-10 03:51:14,8.1222,-63.5497,77.09,86,62,8.93
428,Gat,IL,2021-09-10 03:51:14,31.61,34.7642,79.48,100,29,5.77
429,Camacari,BR,2021-09-10 03:55:24,-12.6975,-38.3242,71.37,92,4,3.56
430,Kintinku,TZ,2021-09-10 03:55:24,-5.8833,35.2333,67.6,68,19,4.65
431,Kashi,CN,2021-09-10 03:55:24,39.4547,75.9797,81.61,17,75,15.66
432,Stilfontein,ZA,2021-09-10 03:55:25,-26.8449,26.7683,52.34,85,22,8.68
433,Escanaba,US,2021-09-10 03:50:35,45.7453,-87.0646,57.63,88,1,0.0
434,Bonavista,CA,2021-09-10 03:51:16,48.6499,-53.1147,57.2,89,99,11.92
435,Kristiinankaupunki,FI,2021-09-10 03:51:16,62.2743,21.376,45.39,88,61,4.76
436,Kruisfontein,ZA,2021-09-10 03:51:16,-34.0033,24.7314,61.84,45,100,9.33
437,Marzuq,YE,2021-09-10 03:55:25,14.4,46.4667,81.84,43,86,4.85
438,Lida,BY,2021-09-10 03:55:26,53.8833,25.2997,52.52,87,12,5.64
439,Kayerkan,RU,2021-09-10 03:55:26,69.3497,87.7602,48.97,84,100,6.96
440,Koungheul,SN,2021-09-10 03:55:27,13.9833,-14.8,77.31,92,100,6.87
441,Kamennomostskoye,RU,2021-09-10 03:55:27,43.7372,43.0514,45.48,90,60,3.0
442,Pacatuba,BR,2021-09-10 03:53:55,-3.9842,-38.6203,78.46,93,22,3.53
443,Salinopolis,BR,2021-09-10 03:55:27,-0.6136,-47.3561,78.6,83,50,9.15
444,Rabo De Peixe,PT,2021-09-10 03:55:28,37.8,-25.5833,71.11,83,40,9.22
445,Karlskoga,SE,2021-09-10 03:55:28,59.3267,14.5239,55.72,98,91,3.29
446,Denia,ES,2021-09-10 03:55:28,38.8408,0.1057,79.54,85,35,5.01
447,Nova Olimpia,BR,2021-09-10 03:55:29,-14.7972,-57.2881,74.28,67,73,2.46
448,Tambopata,PE,2021-09-10 03:55:29,-12.7333,-69.1833,69.62,96,56,3.31
449,Hvolsvollur,IS,2021-09-10 03:55:30,63.7533,-20.2243,46.81,87,89,1.63
450,Lerik,AZ,2021-09-10 03:55:30,38.7726,48.4128,52.52,82,69,2.91
451,Tacuarembo,UY,2021-09-10 03:49:26,-31.7333,-55.9833,51.75,92,100,14.16
452,Mar Del Plata,AR,2021-09-10 03:48:40,-38.0023,-57.5575,50.02,100,90,20.71
453,Talbahat,IN,2021-09-10 03:55:30,25.05,78.4333,80.33,83,100,5.26
454,Millinocket,US,2021-09-10 03:55:31,45.6573,-68.7098,64.9,96,90,5.75
455,Aleysk,RU,2021-09-10 03:55:31,52.4926,82.7822,60.55,30,86,14.58
456,Port-Cartier,CA,2021-09-10 03:55:31,50.0334,-66.8654,59.76,99,100,3.15
457,Adrar,MR,2021-09-10 03:51:19,20.5022,-10.0711,92.62,15,52,9.24
458,Porto Novo,BJ,2021-09-10 03:55:31,6.4965,2.6036,76.82,92,82,3.87
459,Owando,CG,2021-09-10 03:55:32,-0.4819,15.8999,71.56,88,78,2.19
460,Booue,GA,2021-09-10 03:55:32,-0.0921,11.9385,73.56,92,31,3.15
461,Plettenberg Bay,ZA,2021-09-10 03:51:19,-34.0527,23.3716,76.64,33,100,11.61
462,Cockburn Town,TC,2021-09-10 03:51:13,21.4612,-71.1419,83.05,74,12,11.23
463,Grevesmuhlen,DE,2021-09-10 03:55:32,53.8667,11.1833,65.1,91,10,6.8
464,Wilmington,US,2021-09-10 03:53:31,34.2257,-77.9447,69.91,89,36,3.0
465,Ilheus,BR,2021-09-10 03:55:33,-14.7889,-39.0494,68.9,90,14,3.74
466,Ilhabela,BR,2021-09-10 03:55:33,-23.7781,-45.3581,71.89,92,98,3.38
467,Walvis Bay,NA,2021-09-10 03:55:33,-22.9575,14.5053,52.83,84,0,3.4
468,Sabha,LY,2021-09-10 03:51:22,27.0377,14.4283,79.52,32,0,9.91
469,Nampula,MZ,2021-09-10 03:55:34,-15.1165,39.2666,66.15,94,40,9.22
470,Bridlington,GB,2021-09-10 03:55:34,54.0831,-0.1919,64.58,98,90,8.43
471,Maruim,BR,2021-09-10 03:55:34,-10.7375,-37.0817,75.16,89,62,3.94
472,Quelimane,MZ,2021-09-10 03:55:35,-17.8786,36.8883,71.55,83,20,8.05
473,Sanquelim,IN,2021-09-10 03:55:35,15.5833,74.0,79.21,83,90,7.74
474,Severnoye,RU,2021-09-10 03:55:35,56.3491,78.3619,53.6,68,81,13.44
475,Thabazimbi,ZA,2021-09-10 03:55:36,-24.5917,27.4116,57.61,82,0,3.89
476,Mangrol,IN,2021-09-10 03:55:36,21.1167,70.1167,81.88,84,100,15.9
477,Grand Gaube,MU,2021-09-10 03:55:36,-20.0064,57.6608,73.38,75,19,5.99
478,Leua,SK,2021-09-10 03:55:37,48.2156,18.6071,57.11,54,49,5.48
479,Boa Vista,BR,2021-09-10 03:51:24,2.8197,-60.6733,82.38,65,0,12.66
480,Kochevo,RU,2021-09-10 03:55:37,59.5994,54.3125,41.41,85,93,10.18
481,Balykshi,KZ,2021-09-10 03:55:38,47.0667,51.8667,55.4,67,0,11.18
482,Darnah,LY,2021-09-10 03:55:38,32.767,22.6367,74.53,67,0,11.16
483,San Ramon,US,2021-09-10 03:55:38,37.7799,-121.978,71.94,70,97,5.99
484,Bay City,US,2021-09-10 03:54:39,43.5945,-83.8889,59.95,82,1,5.75
485,Vangaindrano,MG,2021-09-10 03:55:39,-23.35,47.6,67.98,86,75,12.01
486,Machico,PT,2021-09-10 03:55:39,32.7,-16.7667,74.71,83,40,3.44
487,Fauske,NO,2021-09-10 03:55:39,67.2588,15.3918,45.95,94,99,1.43
488,Trapani,IT,2021-09-10 03:55:40,37.8333,12.6667,75.34,77,98,8.1
489,Novyy Buyan,RU,2021-09-10 03:55:40,53.6861,50.0469,57.36,90,100,8.55
490,Demirci,TR,2021-09-10 03:55:40,39.0461,28.6589,54.93,92,10,4.03
491,Pita,GN,2021-09-10 03:55:40,10.8333,-12.5833,70.83,96,100,1.7
492,Polyarnyye Zori,RU,2021-09-10 03:55:41,67.3661,32.4981,35.31,93,15,4.88
493,Bambous Virieux,MU,2021-09-10 03:51:26,-20.3428,57.7575,72.21,94,20,2.3
494,Kanniyakumari,IN,2021-09-10 03:55:41,8.0833,77.5667,83.61,70,95,19.86
495,Wajir,KE,2021-09-10 03:55:41,1.7471,40.0573,73.36,78,40,3.44
496,Sohag,EG,2021-09-10 03:55:42,26.557,31.6948,80.89,59,0,12.17
497,Saint George,US,2021-09-10 03:51:27,37.1041,-113.5841,88.39,33,1,9.22
498,Livingstonia,MW,2021-09-10 03:55:42,-10.606,34.1063,62.11,79,61,6.85
499,Riberalta,BO,2021-09-10 03:55:42,-10.9833,-66.1,72.59,95,100,3.65
500,Jawhar,SO,2021-09-10 03:55:43,2.7809,45.5005,76.19,77,84,14.54
501,Formosa,AR,2021-09-10 03:51:14,-26.1775,-58.1781,55.38,88,0,3.44
502,Carballo,ES,2021-09-10 03:55:43,43.213,-8.691,65.86,95,57,4.7
503,Voyvozh,RU,2021-09-10 03:55:44,62.892,54.9635,38.03,91,100,11.23
504,Kango,GA,2021-09-10 03:55:44,0.1943,10.0951,75.52,89,87,1.83
505,Grindavik,IS,2021-09-10 03:51:28,63.8424,-22.4338,50.47,93,75,11.5
506,Maniitsoq,GL,2021-09-10 03:51:29,65.4167,-52.9,37.09,50,96,10.13
507,Vila Do Maio,CV,2021-09-10 03:55:44,15.1333,-23.2167,79.59,85,37,11.3
508,Itacarambi,BR,2021-09-10 03:55:45,-15.1022,-44.0919,73.98,35,0,0.6
509,Chokwe,MZ,2021-09-10 03:55:45,-24.5333,32.9833,60.48,92,2,5.23
510,Kamenka,RU,2021-09-10 03:51:31,51.3223,42.7678,56.7,70,1,5.73
511,Matara,LK,2021-09-10 03:55:45,5.9485,80.5353,83.7,70,99,11.23
512,Mikkeli,FI,2021-09-10 03:55:46,61.6886,27.2723,40.14,100,22,2.3
513,Felanitx,ES,2021-09-10 03:55:46,39.4696,3.1483,77.52,82,54,7.49
514,Xique-Xique,BR,2021-09-10 03:55:46,-10.8218,-42.7263,77.27,50,4,8.97
515,Calvia,ES,2021-09-10 03:55:47,39.5657,2.5062,77.47,81,61,7.4
516,Raga,SS,2021-09-10 03:55:47,8.4596,25.678,66.51,97,100,6.22
517,Tahta,EG,2021-09-10 03:55:47,26.7693,31.5021,80.92,58,0,9.89
518,Saint-Leu,RE,2021-09-10 03:55:48,-21.15,55.2833,68.86,62,1,0.74
519,Arica,CL,2021-09-10 03:51:47,-18.475,-70.3042,59.23,82,90,4.61
520,Dubti,ET,2021-09-10 03:55:48,11.7361,41.0853,86.81,45,95,7.34
521,Florianopolis,BR,2021-09-10 03:54:19,-27.6146,-48.5012,61.83,88,0,5.75
522,Diego De Almagro,CL,2021-09-10 03:55:48,-26.3667,-70.05,58.82,34,0,0.36
523,Lethem,GY,2021-09-10 03:51:33,3.3803,-59.7968,75.15,86,99,8.1
524,Tortoli,IT,2021-09-10 03:55:49,39.9256,9.6572,68.83,84,100,2.75
525,Porto Santo,PT,2021-09-10 03:55:49,33.072,-16.3415,73.31,78,20,3.44
526,Mutare,ZW,2021-09-10 03:55:49,-18.9707,32.6709,58.86,90,97,6.62
527,Road Town,VG,2021-09-10 03:55:50,18.4167,-64.6167,83.19,76,80,11.77
528,Jamestown,US,2021-09-10 03:48:48,42.097,-79.2353,60.39,98,90,1.99
529,Nortelandia,BR,2021-09-10 03:55:50,-14.4547,-56.8028,74.79,65,66,3.0
530,Dikson,RU,2021-09-10 03:51:34,73.5069,80.5464,41.58,79,2,3.33
531,Beloha,MG,2021-09-10 03:51:34,-25.1667,45.05,64.69,68,45,13.98
532,Altay,CN,2021-09-10 03:55:51,47.8667,88.1167,63.45,34,67,8.37
533,Ozerki,RU,2021-09-10 03:55:51,57.6167,39.8833,53.62,94,90,4.47
534,Juba,SS,2021-09-10 03:55:11,4.8517,31.5825,69.66,89,100,2.91
535,Madimba,TZ,2021-09-10 03:55:51,-10.4,40.3333,71.82,84,12,10.13
536,Camopi,GF,2021-09-10 03:55:51,3.1655,-52.3158,70.36,99,91,1.83
537,Rurrenabaque,BO,2021-09-10 03:55:52,-14.4413,-67.5278,65.75,86,62,2.3
538,Lom,BG,2021-09-10 03:54:40,43.8139,23.2361,55.63,49,96,1.43
539,Turukhansk,RU,2021-09-10 03:55:52,65.8167,87.9833,46.27,75,100,12.75
540,Vyshkov,RU,2021-09-10 03:55:52,52.4764,31.6873,53.49,91,8,4.41
541,Iguape,BR,2021-09-10 03:55:53,-24.7081,-47.5553,69.73,96,100,3.76
542,Ous,RU,2021-09-10 03:55:53,60.9058,61.5186,43.92,93,95,7.65
543,Hamilton,US,2021-09-10 03:51:36,39.1834,-84.5333,63.73,84,1,0.0
544,Mantena,BR,2021-09-10 03:55:53,-18.7817,-40.9803,68.25,97,4,4.29
545,Hithadhoo,MV,2021-09-10 03:51:36,-0.6,73.0833,83.21,71,15,5.99
546,Oparino,RU,2021-09-10 03:55:54,59.8518,48.2783,41.18,93,99,5.26
547,Chuy,UY,2021-09-10 03:51:37,-33.6971,-53.4616,49.42,97,31,6.78
548,Nacala,MZ,2021-09-10 03:55:54,-14.5428,40.6728,69.01,81,13,10.07
549,Polunochnoye,RU,2021-09-10 03:55:54,60.8697,60.4153,41.97,91,99,9.73
550,Vagur,FO,2021-09-10 03:55:54,61.4732,-6.8119,50.5,77,100,18.41
551,Qasigiannguit,GL,2021-09-10 03:51:37,68.8193,-51.1922,25.47,93,63,6.33
552,Georgetown,MY,2021-09-10 03:47:16,5.4112,100.3354,87.89,73,20,3.44
553,Kiruna,SE,2021-09-10 03:51:38,67.8557,20.2251,27.52,86,10,4.61
554,Simav,TR,2021-09-10 03:55:55,39.0882,28.9777,55.87,93,2,3.44
555,Tazovskiy,RU,2021-09-10 03:51:39,67.4667,78.7,44.42,71,77,11.25
556,Salym,RU,2021-09-10 03:55:55,60.0625,71.4789,44.94,96,100,8.16
557,Talnakh,RU,2021-09-10 03:51:39,69.4865,88.3972,48.9,92,100,5.39
558,Laguna,US,2021-09-10 03:51:39,38.421,-121.4238,91.22,41,1,4.0
559,Molo,KE,2021-09-10 03:55:56,-0.2479,35.7374,50.14,92,96,3.15
560,Saquarema,BR,2021-09-10 03:55:56,-22.92,-42.5103,71.11,94,90,6.11
561,Ayorou,NE,2021-09-10 03:55:56,14.7308,0.9174,83.25,64,96,9.28
562,Coihaique,CL,2021-09-10 03:51:40,-45.5752,-72.0662,42.75,87,0,3.44
563,Nara,JP,2021-09-10 03:55:57,34.6851,135.8049,85.37,45,23,4.59
564,Almeirim,BR,2021-09-10 03:55:57,-1.5233,-52.5817,75.54,84,34,3.83
565,Zverinogolovskoye,RU,2021-09-10 03:55:57,54.4586,64.8542,52.99,84,100,15.23
566,Barmer,IN,2021-09-10 03:55:58,25.75,71.3833,85.01,66,68,7.54
567,Codrington,AU,2021-09-10 03:51:41,-38.2667,141.9667,62.04,59,100,7.7
568,Brae,GB,2021-09-10 03:51:42,60.3964,-1.353,57.11,99,100,9.04
569,Trzebiatow,PL,2021-09-10 03:55:58,54.0615,15.2648,57.47,68,4,8.25
570,Troitsko-Pechorsk,RU,2021-09-10 03:55:59,62.7084,56.1964,39.34,91,100,12.55
571,Zharkent,KZ,2021-09-10 03:55:59,44.1628,80.0,70.43,40,86,3.13
572,Kommunar,RU,2021-09-10 03:55:59,59.6206,30.39,51.33,96,79,4.05
573,Amalapuram,IN,2021-09-10 03:56:00,16.5833,82.0167,84.58,76,100,9.13
574,Jamame,SO,2021-09-10 03:56:00,0.0722,42.7506,77.0,74,93,9.66
575,Kapoeta,SS,2021-09-10 03:56:00,4.7717,33.5903,71.65,80,96,8.01
576,Illapel,CL,2021-09-10 03:56:01,-31.6308,-71.1653,55.76,61,4,1.1
577,Sao Miguel Do Araguaia,BR,2021-09-10 03:56:01,-13.275,-50.1628,82.18,23,3,3.42
578,Cascais,PT,2021-09-10 03:56:01,38.6979,-9.4215,69.17,68,98,1.01
579,Boysun,UZ,2021-09-10 03:56:01,38.2061,67.1986,74.05,22,0,2.26
580,Sudbury,CA,2021-09-10 03:56:02,46.49,-80.99,58.06,91,94,4.34
581,Ushuaia,AR,2021-09-10 03:51:42,-54.8,-68.3,47.86,46,40,17.27
582,Kang,BW,2021-09-10 03:56:02,-23.6752,22.7876,60.26,68,0,16.11
583,Tirumullaivasal,IN,2021-09-10 03:56:03,11.2333,79.8333,86.94,60,100,8.37
584,Mandera,KE,2021-09-10 03:56:03,3.9366,41.867,75.9,64,31,14.32
585,Bekhtery,UA,2021-09-10 03:56:03,46.251,32.2927,50.43,54,60,8.21
586,Dzilam Gonzalez,MX,2021-09-10 03:56:03,21.2833,-88.9333,75.04,95,88,4.97
587,Zambezi,ZM,2021-09-10 03:56:04,-13.5432,23.1047,66.69,34,0,9.53
588,Yermekeyevo,RU,2021-09-10 03:56:04,54.0761,53.6712,53.47,86,97,11.79
